ID_MUNICIPIO,PARTIDO,TX_APROVACAO_5ANO,TX_REPROVACAO_5ANO,TX_ABANDONO_5ANO,TX_APROVACAO_9ANO,TX_REPROVACAO_9ANO,TX_ABANDONO_9ANO
4313060,PP,0.952,0.044,0.004,0.952,0.048,0.0
4313102,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4313201,PSDB,0.974,0.026,0.0,0.991,0.0,0.009
4313300,MDB,0.954,0.046,0.0,0.977,0.008,0.015
4313334,PDT,0.929,0.071,0.0,0.813,0.187,0.0
4313375,PT,0.975,0.025,0.0,0.964,0.029,0.007
4313391,PT,1.0,0.0,0.0,0.974,0.0,0.026
4313409,PSDB,0.978,0.021,0.001,0.982,0.012,0.006
4313441,PP,1.0,0.0,0.0,1.0,0.0,0.0
4313490,PTB,1.0,0.0,0.0,1.0,0.0,0.0
4313508,MDB,0.909,0.081,0.01,0.954,0.038,0.008
4313656,MDB,0.877,0.094,0.029,0.892,0.049,0.059
4313706,PT,0.93,0.061,0.009,0.931,0.069,0.0
4313805,PDT,1.0,0.0,0.0,1.0,0.0,0.0
4313904,MDB,0.94,0.056,0.004,0.962,0.019,0.019
4313953,PTB,0.957,0.035,0.008,0.965,0.024,0.011
4314001,PP,1.0,0.0,0.0,1.0,0.0,0.0
4314027,PDT,0.972,0.028,0.0,1.0,0.0,0.0
4314035,PDT,1.0,0.0,0.0,1.0,0.0,0.0
4314050,PDT,0.935,0.059,0.006,0.895,0.07,0.035
4314068,PTB,1.0,0.0,0.0,0.952,0.0,0.048
4314076,PP,0.976,0.024,0.0,0.946,0.054,0.0
4314100,PSB,0.917,0.08,0.003,0.922,0.057,0.021
4314159,PSB,0.908,0.092,0.0,0.86,0.06,0.08
4314175,PP,1.0,0.0,0.0,0.893,0.107,0.0
4314209,MDB,0.808,0.192,0.0,0.814,0.163,0.023
4314308,MDB,0.941,0.059,0.0,1.0,0.0,0.0
4314423,PTB,0.979,0.021,0.0,1.0,0.0,0.0
4314456,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4314472,PP,1.0,0.0,0.0,0.962,0.0,0.038
4314498,MDB,1.0,0.0,0.0,0.952,0.0,0.048
4314555,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4314605,MDB,0.844,0.156,0.0,0.82,0.146,0.034
4314704,MDB,0.988,0.012,0.0,1.0,0.0,0.0
4314779,PT,0.949,0.051,0.0,0.92,0.08,0.0
4314803,PDT,0.921,0.079,0.0,0.966,0.034,0.0
4315008,PDT,1.0,0.0,0.0,1.0,0.0,0.0
4315107,REPUBLICANOS,0.978,0.022,0.0,1.0,0.0,0.0
4315131,PDT,1.0,0.0,0.0,1.0,0.0,0.0
4315156,PP,1.0,0.0,0.0,1.0,0.0,0.0
4315305,PSDB,0.973,0.027,0.0,1.0,0.0,0.0
4315321,DEM,0.923,0.077,0.0,0.923,0.077,0.0
4315354,MDB,1.0,0.0,0.0,0.962,0.038,0.0
4315404,MDB,0.963,0.037,0.0,0.967,0.033,0.0
4315503,MDB,0.989,0.011,0.0,0.941,0.059,0.0
4315552,PP,1.0,0.0,0.0,1.0,0.0,0.0
4315602,MDB,0.872,0.119,0.009,0.842,0.145,0.013
4315701,MDB,0.914,0.065,0.021,0.963,0.0,0.037
4315750,PDT,0.962,0.038,0.0,1.0,0.0,0.0
4315800,MDB,0.867,0.133,0.0,1.0,0.0,0.0
4315909,PTB,0.912,0.088,0.0,0.969,0.031,0.0
4315958,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4316006,PP,0.995,0.005,0.0,1.0,0.0,0.0
4316105,PDT,0.92,0.08,0.0,1.0,0.0,0.0
4316204,PP,1.0,0.0,0.0,1.0,0.0,0.0
4316303,PP,0.889,0.111,0.0,0.932,0.045,0.023
4316402,PDT,0.969,0.031,0.0,0.924,0.048,0.028
4316436,MDB,0.938,0.062,0.0,1.0,0.0,0.0
4316451,PP,0.87,0.111,0.019,0.667,0.267,0.066
4316477,PP,1.0,0.0,0.0,1.0,0.0,0.0
4316501,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4316600,PP,0.99,0.0,0.01,0.988,0.0,0.012
4316733,PDT,1.0,0.0,0.0,1.0,0.0,0.0
4316758,MDB,0.957,0.043,0.0,0.952,0.048,0.0
4316808,PP,0.938,0.061,0.001,0.888,0.074,0.038
4316956,PDT,1.0,0.0,0.0,1.0,0.0,0.0
4316972,PP,0.92,0.08,0.0,0.938,0.062,0.0
4317004,MDB,0.791,0.209,0.0,0.633,0.333,0.034
4317103,DEM,0.842,0.142,0.016,0.937,0.05,0.013
4317202,PP,0.949,0.051,0.0,0.98,0.013,0.007
4317301,MDB,0.919,0.077,0.004,0.945,0.035,0.02
4317400,PP,0.988,0.012,0.0,0.977,0.023,0.0
4317509,PDT,0.907,0.09,0.003,0.905,0.065,0.03
4317608,PP,0.961,0.031,0.008,0.981,0.01,0.009
4317707,PP,0.946,0.054,0.0,0.873,0.127,0.0
4317806,DEM,0.946,0.054,0.0,0.982,0.0,0.018
4317905,MDB,0.883,0.117,0.0,0.889,0.111,0.0
4317954,PL,1.0,0.0,0.0,1.0,0.0,0.0
4318002,PP,0.976,0.024,0.0,0.927,0.061,0.012
4318101,MDB,0.941,0.059,0.0,0.95,0.05,0.0
4318200,PP,0.99,0.01,0.0,0.932,0.0,0.068
4318309,PL,0.828,0.156,0.016,0.941,0.049,0.01
4318408,PSDB,0.962,0.038,0.0,0.938,0.025,0.037
4318424,PTB,1.0,0.0,0.0,0.895,0.105,0.0
4318457,PL,1.0,0.0,0.0,0.955,0.045,0.0
4318465,PDT,1.0,0.0,0.0,1.0,0.0,0.0
4318481,DEM,0.977,0.023,0.0,0.968,0.032,0.0
4318499,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4318507,PSL,0.88,0.11,0.01,0.891,0.089,0.02
4318606,MDB,1.0,0.0,0.0,0.955,0.0,0.045
4318614,PSD,1.0,0.0,0.0,0.923,0.077,0.0
4318622,PSB,0.906,0.094,0.0,0.794,0.059,0.147
4318705,PT,0.909,0.082,0.009,0.914,0.067,0.019
4318804,PDT,0.867,0.133,0.0,0.957,0.029,0.014
4318903,PP,0.873,0.127,0.0,0.932,0.027,0.041
4319000,MDB,0.912,0.072,0.016,0.885,0.046,0.069
4319109,PP,0.922,0.078,0.0,0.96,0.04,0.0
4319158,PP,1.0,0.0,0.0,1.0,0.0,0.0
4319208,PP,0.962,0.038,0.0,0.842,0.053,0.105
4319307,PSB,0.985,0.015,0.0,1.0,0.0,0.0
4319364,PP,1.0,0.0,0.0,1.0,0.0,0.0
4319372,PT,1.0,0.0,0.0,1.0,0.0,0.0
4319406,PTB,0.982,0.018,0.0,0.978,0.022,0.0
4319505,PSDB,0.828,0.172,0.0,0.854,0.135,0.011
4319604,PDT,0.96,0.04,0.0,0.977,0.008,0.015
4319703,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4319737,PP,0.867,0.133,0.0,0.95,0.05,0.0
4319752,PTB,1.0,0.0,0.0,1.0,0.0,0.0
4319802,PP,0.881,0.119,0.0,0.639,0.361,0.0
4319901,PP,0.953,0.035,0.012,0.958,0.015,0.027
4320008,PP,0.942,0.057,0.001,0.969,0.027,0.004
4320107,PDT,1.0,0.0,0.0,0.994,0.006,0.0
4320206,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4320230,PP,1.0,0.0,0.0,0.769,0.231,0.0
4320263,MDB,0.864,0.136,0.0,1.0,0.0,0.0
4320305,PP,1.0,0.0,0.0,1.0,0.0,0.0
4320354,MDB,0.926,0.074,0.0,1.0,0.0,0.0
4320404,MDB,0.966,0.034,0.0,0.991,0.009,0.0
4320503,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4320552,PDT,0.912,0.088,0.0,0.925,0.038,0.037
4320602,MDB,1.0,0.0,0.0,0.957,0.0,0.043
4320651,MDB,0.964,0.036,0.0,0.882,0.0,0.118
4320677,DEM,0.919,0.081,0.0,0.926,0.053,0.021
4320701,MDB,0.977,0.023,0.0,0.891,0.011,0.098
4320800,MDB,0.933,0.058,0.009,0.981,0.0,0.019
4320859,DEM,0.972,0.028,0.0,0.974,0.026,0.0
4320909,PP,0.988,0.012,0.0,0.984,0.011,0.005
4321006,MDB,1.0,0.0,0.0,0.935,0.065,0.0
4321105,PP,0.89,0.11,0.0,0.907,0.093,0.0
4321204,PSB,0.985,0.013,0.002,0.973,0.011,0.016
4321303,PDT,0.964,0.018,0.018,1.0,0.0,0.0
4321329,PT,0.952,0.048,0.0,0.917,0.083,0.0
4321352,PP,0.943,0.057,0.0,0.95,0.05,0.0
4321402,PSDB,0.989,0.011,0.0,0.984,0.016,0.0
4321436,MDB,0.858,0.142,0.0,0.906,0.094,0.0
4321451,PDT,0.966,0.034,0.0,0.972,0.019,0.009
4321469,PDT,0.977,0.023,0.0,1.0,0.0,0.0
4321501,PP,0.972,0.028,0.0,0.964,0.026,0.01
4321600,PP,0.888,0.099,0.013,0.972,0.005,0.023
4321667,PP,0.95,0.05,0.0,0.961,0.039,0.0
4321709,PSDB,0.95,0.05,0.0,0.964,0.029,0.007
4321808,PP,0.994,0.006,0.0,0.925,0.056,0.019
4321832,PP,0.875,0.125,0.0,0.667,0.0,0.333
4321857,MDB,1.0,0.0,0.0,0.979,0.0,0.021
4321907,PSDB,0.967,0.033,0.0,0.944,0.049,0.007
4321956,PT,0.982,0.018,0.0,1.0,0.0,0.0
4322004,MDB,0.938,0.051,0.011,0.954,0.023,0.023
4322103,PDT,1.0,0.0,0.0,0.917,0.0,0.083
4322152,PTB,1.0,0.0,0.0,1.0,0.0,0.0
4322202,PP,0.904,0.09,0.006,0.923,0.049,0.028
4322251,PTB,0.937,0.063,0.0,1.0,0.0,0.0
4322327,PP,0.941,0.059,0.0,0.971,0.029,0.0
4322376,PP,1.0,0.0,0.0,1.0,0.0,0.0
4322400,PP,0.941,0.053,0.006,0.978,0.013,0.009
4322509,PSDB,0.947,0.047,0.006,0.935,0.037,0.028
4322525,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4322533,PP,0.911,0.089,0.0,0.933,0.067,0.0
4322541,PP,0.845,0.155,0.0,1.0,0.0,0.0
4322608,PDT,0.973,0.024,0.003,0.948,0.026,0.026
4322707,PSB,0.939,0.061,0.0,0.903,0.062,0.035
4322806,MDB,0.955,0.045,0.0,0.963,0.018,0.019
4322905,PTB,1.0,0.0,0.0,1.0,0.0,0.0
4323002,PSDB,0.921,0.072,0.007,0.939,0.033,0.028
4323101,MDB,0.939,0.061,0.0,0.95,0.05,0.0
4323200,MDB,0.95,0.05,0.0,1.0,0.0,0.0
4323309,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4323358,MDB,1.0,0.0,0.0,0.962,0.038,0.0
4323408,REPUBLICANOS,1.0,0.0,0.0,1.0,0.0,0.0
4323457,PDT,0.906,0.094,0.0,1.0,0.0,0.0
4323507,PT,1.0,0.0,0.0,1.0,0.0,0.0
4323705,MDB,1.0,0.0,0.0,1.0,0.0,0.0
4323754,PDT,0.917,0.083,0.0,1.0,0.0,0.0
4323770,MDB,0.976,0.024,0.0,0.9,0.0,0.1
4323804,PTB,0.931,0.065,0.004,0.96,0.009,0.031
5000203,PSD,0.989,0.011,0.0,1.0,0.0,0.0
5000252,DEM,0.938,0.062,0.0,1.0,0.0,0.0
5000609,PSDB,0.959,0.029,0.012,0.839,0.129,0.032
5000708,PSDB,0.916,0.084,0.0,0.939,0.03,0.031
5001102,PSDB,0.922,0.076,0.002,0.973,0.027,0.0
5001243,PSDB,1.0,0.0,0.0,1.0,0.0,0.0
5001904,MDB,0.983,0.017,0.0,1.0,0.0,0.0
5002100,PSDB,0.974,0.026,0.0,0.972,0.028,0.0
5002159,PSDB,0.736,0.264,0.0,1.0,0.0,0.0
5002209,PSB,0.946,0.051,0.003,0.826,0.043,0.131
5002308,MDB,0.97,0.03,0.0,0.904,0.053,0.043
5002407,PSDB,0.872,0.113,0.015,0.727,0.182,0.091
5002704,PSD,0.937,0.061,0.002,0.959,0.038,0.003
5002803,PSDB,0.914,0.074,0.012,0.985,0.015,0.0
5002902,PSDB,0.97,0.03,0.0,0.983,0.017,0.0
5002951,PSDB,0.985,0.015,0.0,0.967,0.033,0.0
5003108,PSDB,0.966,0.034,0.0,0.938,0.062,0.0
5003157,MDB,0.903,0.088,0.009,0.794,0.059,0.147
5003207,PSDB,0.904,0.093,0.003,0.95,0.031,0.019
5003256,PP,0.971,0.029,0.0,0.988,0.012,0.0
5003306,DEM,0.844,0.15,0.006,1.0,0.0,0.0
5003488,MDB,0.924,0.076,0.0,0.887,0.106,0.007
5003504,PSDB,0.972,0.028,0.0,0.833,0.0,0.167
5003702,PP,0.879,0.108,0.013,0.835,0.1,0.065
5003751,PATRIOTA,0.854,0.128,0.018,0.849,0.075,0.076
5004304,PP,0.917,0.076,0.007,1.0,0.0,0.0
5004403,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5004809,PSDB,0.903,0.097,0.0,0.793,0.193,0.014
5005004,DEM,0.981,0.014,0.005,0.923,0.077,0.0
5005103,PSDB,1.0,0.0,0.0,1.0,0.0,0.0
5005202,DEM,0.981,0.019,0.0,0.967,0.026,0.007
5005251,MDB,0.853,0.147,0.0,0.93,0.07,0.0
5005400,PSDB,0.955,0.045,0.0,0.906,0.087,0.007
5005608,PSDB,0.812,0.188,0.0,0.873,0.096,0.031
5005707,PSDB,0.949,0.047,0.004,0.985,0.005,0.01
5005806,PSDB,0.911,0.084,0.005,0.947,0.027,0.026
5006002,DEM,0.907,0.093,0.0,0.921,0.066,0.013
5006200,PL,0.994,0.006,0.0,1.0,0.0,0.0
5006259,PSDB,0.931,0.052,0.017,1.0,0.0,0.0
5006275,DEM,0.961,0.039,0.0,0.975,0.025,0.0
5006309,PDT,0.947,0.044,0.009,0.976,0.024,0.0
5006903,PSDB,0.897,0.089,0.014,0.901,0.086,0.013
5007109,PSOL,0.932,0.057,0.011,0.932,0.057,0.011
5007208,MDB,0.962,0.036,0.002,0.932,0.06,0.008
5007554,PODE,0.941,0.059,0.0,1.0,0.0,0.0
5007695,PSDB,0.967,0.033,0.0,1.0,0.0,0.0
5007703,PSDB,0.951,0.049,0.0,0.6,0.0,0.4
5007802,PSDB,0.982,0.018,0.0,0.939,0.061,0.0
5007935,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5007950,PATRIOTA,0.87,0.13,0.0,0.7,0.3,0.0
5008008,PSDB,0.982,0.018,0.0,0.991,0.009,0.0
5008305,PSDB,0.997,0.002,0.001,1.0,0.0,0.0
5100201,MDB,1.0,0.0,0.0,1.0,0.0,0.0
5100250,PSDB,1.0,0.0,0.0,1.0,0.0,0.0
5100300,PSB,0.988,0.012,0.0,1.0,0.0,0.0
5100359,PTB,1.0,0.0,0.0,0.982,0.0,0.018
5100805,MDB,0.981,0.01,0.009,0.986,0.0,0.014
5101001,PSB,1.0,0.0,0.0,1.0,0.0,0.0
5101308,PP,1.0,0.0,0.0,1.0,0.0,0.0
5101407,PSDB,0.994,0.006,0.0,0.962,0.019,0.019
5101605,PSDB,1.0,0.0,0.0,0.7,0.0,0.3
5101803,PSD,0.98,0.02,0.0,0.963,0.02,0.017
5101902,DEM,0.982,0.018,0.0,0.949,0.038,0.013
5102504,PSB,0.998,0.002,0.0,0.965,0.0,0.035
5102603,DEM,0.953,0.007,0.04,0.829,0.122,0.049
5102678,PDT,1.0,0.0,0.0,0.957,0.04,0.003
5102694,PSDB,1.0,0.0,0.0,1.0,0.0,0.0
5102702,DEM,0.988,0.012,0.0,1.0,0.0,0.0
5102793,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5103056,PSDB,0.99,0.01,0.0,1.0,0.0,0.0
5103254,PSC,1.0,0.0,0.0,0.889,0.0,0.111
5103452,PDT,0.983,0.017,0.0,1.0,0.0,0.0
5103700,MDB,0.986,0.007,0.007,1.0,0.0,0.0
5103858,MDB,1.0,0.0,0.0,1.0,0.0,0.0
5104104,DEM,0.997,0.003,0.0,1.0,0.0,0.0
5104609,PP,1.0,0.0,0.0,1.0,0.0,0.0
5104807,PSB,1.0,0.0,0.0,1.0,0.0,0.0
5105150,PODE,0.994,0.006,0.0,1.0,0.0,0.0
5105176,DEM,0.993,0.007,0.0,1.0,0.0,0.0
5105234,PDT,0.978,0.022,0.0,1.0,0.0,0.0
5105259,CIDADANIA,0.997,0.003,0.0,0.989,0.011,0.0
5105309,MDB,1.0,0.0,0.0,1.0,0.0,0.0
5105507,MDB,0.922,0.067,0.011,0.892,0.078,0.03
5106109,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5106158,MDB,1.0,0.0,0.0,0.987,0.013,0.0
5106182,DEM,1.0,0.0,0.0,0.973,0.018,0.009
5106190,SOLIDARIEDADE,0.963,0.037,0.0,0.8,0.2,0.0
5106208,MDB,1.0,0.0,0.0,1.0,0.0,0.0
5106216,PDT,0.991,0.009,0.0,0.963,0.037,0.0
5106240,PRTB,1.0,0.0,0.0,0.986,0.014,0.0
5106265,PL,1.0,0.0,0.0,1.0,0.0,0.0
5106281,PL,1.0,0.0,0.0,0.987,0.013,0.0
5106299,PATRIOTA,0.994,0.006,0.0,1.0,0.0,0.0
5106307,MDB,1.0,0.0,0.0,1.0,0.0,0.0
5106315,DEM,1.0,0.0,0.0,0.964,0.036,0.0
5106422,PSD,0.988,0.01,0.002,0.985,0.0,0.015
5106505,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5106802,MDB,1.0,0.0,0.0,0.963,0.0,0.037
5106828,PSD,1.0,0.0,0.0,0.864,0.091,0.045
5107180,SOLIDARIEDADE,1.0,0.0,0.0,1.0,0.0,0.0
5107206,PSDB,0.939,0.061,0.0,0.968,0.032,0.0
5107248,PSD,1.0,0.0,0.0,0.869,0.071,0.06
5107578,MDB,1.0,0.0,0.0,1.0,0.0,0.0
5107743,PSD,1.0,0.0,0.0,1.0,0.0,0.0
5107768,PSD,1.0,0.0,0.0,0.984,0.0,0.016
5107776,PSB,0.969,0.031,0.0,0.95,0.025,0.025
5107792,PSD,0.984,0.016,0.0,0.76,0.24,0.0
5107859,SOLIDARIEDADE,0.943,0.048,0.009,0.971,0.029,0.0
5107875,PL,0.993,0.007,0.0,1.0,0.0,0.0
5107883,PP,0.935,0.065,0.0,0.958,0.042,0.0
5107925,PSDB,1.0,0.0,0.0,1.0,0.0,0.0
5107958,PSDB,0.983,0.016,0.001,0.889,0.089,0.022
5108402,MDB,0.99,0.01,0.0,0.974,0.024,0.002
5108600,PL,0.959,0.041,0.0,0.987,0.0,0.013
5108808,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5108857,PP,1.0,0.0,0.0,1.0,0.0,0.0
5108907,PATRIOTA,1.0,0.0,0.0,1.0,0.0,0.0
5108956,PP,1.0,0.0,0.0,1.0,0.0,0.0
5200050,PP,0.997,0.0,0.003,0.986,0.014,0.0
5200134,PP,1.0,0.0,0.0,0.944,0.056,0.0
5200175,SOLIDARIEDADE,0.952,0.048,0.0,1.0,0.0,0.0
5200308,PP,0.986,0.014,0.0,1.0,0.0,0.0
5200555,PSD,1.0,0.0,0.0,0.99,0.0,0.01
5200803,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5200829,PDT,0.897,0.103,0.0,1.0,0.0,0.0
5201405,MDB,0.98,0.013,0.007,0.912,0.049,0.039
5201454,PSDB,1.0,0.0,0.0,0.974,0.026,0.0
5201702,REPUBLICANOS,0.931,0.069,0.0,1.0,0.0,0.0
5202155,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5202353,PODE,1.0,0.0,0.0,0.8,0.2,0.0
5202809,PSB,1.0,0.0,0.0,1.0,0.0,0.0
5203104,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5203203,MDB,1.0,0.0,0.0,1.0,0.0,0.0
5203962,DEM,0.969,0.031,0.0,1.0,0.0,0.0
5204003,PDT,0.952,0.048,0.0,1.0,0.0,0.0
5204102,PDT,0.985,0.015,0.0,1.0,0.0,0.0
5204300,MDB,1.0,0.0,0.0,0.958,0.042,0.0
5204409,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5204508,REPUBLICANOS,0.992,0.008,0.0,0.991,0.009,0.0
5204656,PL,1.0,0.0,0.0,1.0,0.0,0.0
5204706,PSL,1.0,0.0,0.0,1.0,0.0,0.0
5204904,PSD,0.978,0.022,0.0,0.87,0.102,0.028
5205000,PODE,1.0,0.0,0.0,1.0,0.0,0.0
5205109,PODE,0.973,0.024,0.003,1.0,0.0,0.0
5205471,DEM,0.995,0.005,0.0,1.0,0.0,0.0
5205497,PP,0.975,0.025,0.0,0.984,0.016,0.0
5205513,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5205901,PODE,1.0,0.0,0.0,1.0,0.0,0.0
5206206,DEM,0.995,0.004,0.001,0.995,0.005,0.0
5206305,DEM,0.962,0.038,0.0,0.95,0.05,0.0
5206503,PSDB,1.0,0.0,0.0,1.0,0.0,0.0
5207253,REPUBLICANOS,1.0,0.0,0.0,0.968,0.0,0.032
5207352,DEM,1.0,0.0,0.0,0.915,0.0,0.085
5207501,MDB,1.0,0.0,0.0,1.0,0.0,0.0
5207535,PDT,0.982,0.018,0.0,0.97,0.03,0.0
5207907,DEM,0.993,0.007,0.0,0.966,0.017,0.017
5208004,PODE,0.945,0.055,0.0,0.957,0.043,0.0
5208152,DEM,0.964,0.036,0.0,0.97,0.0,0.03
5208301,REPUBLICANOS,1.0,0.0,0.0,0.938,0.0,0.062
5208905,PT,1.0,0.0,0.0,1.0,0.0,0.0
5209101,PP,0.963,0.037,0.0,1.0,0.0,0.0
5209408,MDB,1.0,0.0,0.0,0.933,0.067,0.0
5209705,DEM,0.951,0.04,0.009,0.758,0.121,0.121
5209903,PL,1.0,0.0,0.0,0.9,0.1,0.0
5209937,PRTB,1.0,0.0,0.0,1.0,0.0,0.0
5209952,DEM,0.995,0.005,0.0,0.947,0.053,0.0
5210000,PSD,1.0,0.0,0.0,0.991,0.009,0.0
5210109,PODE,1.0,0.0,0.0,0.971,0.01,0.019
5210158,PSD,1.0,0.0,0.0,1.0,0.0,0.0
5210406,PSB,0.996,0.004,0.0,0.982,0.018,0.0
5210802,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5210901,PSDB,0.991,0.005,0.004,1.0,0.0,0.0
5211305,MDB,0.986,0.014,0.0,1.0,0.0,0.0
5211404,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5211503,DEM,0.994,0.005,0.001,1.0,0.0,0.0
5211800,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5212105,MDB,0.978,0.0,0.022,0.942,0.058,0.0
5212303,PL,0.989,0.011,0.0,0.957,0.0,0.043
5212808,PDT,0.986,0.007,0.007,1.0,0.0,0.0
5213087,PSDB,0.997,0.003,0.0,0.962,0.026,0.012
5213756,PSB,0.98,0.02,0.0,0.988,0.012,0.0
5213772,PP,1.0,0.0,0.0,1.0,0.0,0.0
5213806,PSDB,0.998,0.002,0.0,0.98,0.0,0.02
5214002,PSC,0.937,0.063,0.0,0.99,0.01,0.0
5214606,PSD,0.972,0.028,0.0,1.0,0.0,0.0
5214838,PATRIOTA,0.987,0.013,0.0,0.978,0.0,0.022
5214903,PODE,1.0,0.0,0.0,1.0,0.0,0.0
5215231,PL,0.933,0.059,0.008,0.889,0.083,0.028
5215306,MDB,0.988,0.012,0.0,0.99,0.01,0.0
5215603,DEM,0.923,0.077,0.0,0.925,0.054,0.021
5215702,PSDB,1.0,0.0,0.0,1.0,0.0,0.0
5216403,REPUBLICANOS,0.972,0.028,0.0,1.0,0.0,0.0
5216908,PSDB,1.0,0.0,0.0,1.0,0.0,0.0
5217104,DEM,0.954,0.042,0.004,1.0,0.0,0.0
5217609,PSL,0.928,0.069,0.003,0.89,0.073,0.037
5217708,MDB,0.994,0.006,0.0,1.0,0.0,0.0
5218003,PODE,0.958,0.035,0.007,0.963,0.028,0.009
5218300,SOLIDARIEDADE,0.995,0.005,0.0,0.934,0.066,0.0
5218508,PDT,0.998,0.002,0.0,1.0,0.0,0.0
5218805,DEM,0.999,0.001,0.0,1.0,0.0,0.0
5219704,MDB,1.0,0.0,0.0,0.935,0.065,0.0
5219753,DEM,0.869,0.13,0.001,0.88,0.12,0.0
5219803,PL,0.967,0.033,0.0,0.97,0.03,0.0
5220009,PL,0.976,0.024,0.0,1.0,0.0,0.0
5220108,PDT,1.0,0.0,0.0,1.0,0.0,0.0
5220157,DEM,1.0,0.0,0.0,1.0,0.0,0.0
5220207,PP,0.992,0.008,0.0,1.0,0.0,0.0
5220264,DEM,0.981,0.019,0.0,1.0,0.0,0.0
5220405,PSDB,0.973,0.016,0.011,0.957,0.043,0.0
5220454,PSD,0.968,0.029,0.003,0.918,0.039,0.043
5220504,PP,1.0,0.0,0.0,1.0,0.0,0.0
5220603,PP,0.989,0.011,0.0,1.0,0.0,0.0
5220686,DEM,0.986,0.014,0.0,1.0,0.0,0.0
5221403,PATRIOTA,1.0,0.0,0.0,1.0,0.0,0.0
5221551,SOLIDARIEDADE,1.0,0.0,0.0,0.978,0.0,0.022
5221577,DEM,0.931,0.069,0.0,0.875,0.125,0.0
5221601,PSDB,1.0,0.0,0.0,1.0,0.0,0.0
5221700,PP,1.0,0.0,0.0,1.0,0.0,0.0
5221858,MDB,0.95,0.047,0.003,0.906,0.063,0.031
5222005,PP,1.0,0.0,0.0,1.0,0.0,0.0
5222054,PSDB,0.992,0.008,0.0,1.0,0.0,0.0
5222203,DEM,0.9,0.1,0.0,1.0,0.0,0.0
